# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
FHAD1	ENSG00000142621	ENST00000401090	protein_coding	1	3	2	175	0	0	0	0	0	0	0	23	0	0	122	2	0	0	0	1	0	0	0	0	0	3	31
FHAD1	ENSG00000142621	ENST00000417793	protein_coding	2	14	16	994	3	0	4	0	0	0	0	26	0	0	921	16	0	0	0	2	2	0	0	0	0	13	43
FHAD1	ENSG00000142621	ENST00000433640	protein_coding	0	2	4	451	0	0	0	0	0	0	0	29	0	0	377	4	0	0	0	0	0	0	0	0	0	2	45
FHAD1	ENSG00000142621	ENST00000444385	protein_coding	1	7	6	299	13	0	0	0	0	0	0	38	0	0	225	6	0	0	0	1	0	0	0	0	0	7	24
FHAD1	ENSG00000142621	ENST00000459961	retained_intron	0	0	0	80	0	0	0	0	0	0	0	22	0	0	6	0	23	0	0	0	0	0	0	0	0	0	29
FHAD1	ENSG00000142621	ENST00000462113	processed_transcript	0	0	0	97	0	0	0	0	0	0	0	50	0	0	13	0	4	0	0	0	0	0	0	0	0	0	30
FHAD1	ENSG00000142621	ENST00000471347	processed_transcript	1	0	0	459	0	0	0	0	0	0	0	26	0	0	384	0	21	0	0	1	0	0	0	0	0	0	29
FHAD1	ENSG00000142621	ENST00000472086	processed_transcript	1	0	0	175	0	0	0	0	0	0	0	26	0	0	92	0	3	0	0	1	0	0	0	0	0	0	55
FHAD1	ENSG00000142621	ENST00000472131	retained_intron	0	0	0	68	0	0	0	0	0	0	0	22	0	0	13	0	5	0	0	0	0	0	0	0	0	0	28
FHAD1	ENSG00000142621	ENST00000472449	processed_transcript	0	0	0	110	0	0	0	0	0	0	0	25	0	0	55	0	2	0	0	0	0	0	0	0	0	0	28
FHAD1	ENSG00000142621	ENST00000477846	processed_transcript	1	0	0	237	0	0	0	0	0	0	0	25	0	0	170	0	8	0	0	1	0	0	0	0	0	0	35
FHAD1	ENSG00000142621	ENST00000481324	nonsense_mediated_decay	1	0	0	295	5	0	0	0	0	0	0	26	0	0	220	0	13	0	0	1	0	0	0	0	0	0	32
FHAD1	ENSG00000142621	ENST00000483120	retained_intron	0	0	0	86	0	0	0	0	0	0	0	25	0	0	29	0	4	0	0	0	0	0	0	0	0	0	28
FHAD1	ENSG00000142621	ENST00000483694	processed_transcript	0	0	0	68	0	0	0	0	0	0	0	18	0	0	15	0	6	0	0	0	0	0	0	0	0	0	29
FHAD1	ENSG00000142621	ENST00000495195	processed_transcript	0	0	0	185	0	0	0	0	0	0	0	26	0	0	123	0	7	0	0	0	0	0	0	0	0	0	29
FHAD1	ENSG00000142621	ENST00000524761	protein_coding	1	3	0	172	0	0	0	0	0	0	0	26	0	0	116	0	0	0	0	1	0	0	0	0	0	3	31
FHAD1	ENSG00000142621	ENST00000529606	protein_coding	1	6	6	359	2	0	0	0	0	0	0	25	0	0	314	6	0	0	0	1	0	0	0	0	0	6	19
FHAD1	ENSG00000142621	ENST00000532408	processed_transcript	0	0	0	120	0	0	0	0	0	0	0	16	0	0	82	0	4	0	0	0	0	0	0	0	0	0	18
GABRD	ENSG00000187730	ENST00000378585	protein_coding	0	5	1	102	1	0	0	0	0	0	0	34	0	0	51	1	0	0	0	0	0	0	0	0	0	5	16
GLTPD1	ENSG00000224051	ENST00000343938	protein_coding	0	2	2	78	7	1	4	0	0	0	0	39	0	0	8	2	0	0	0	0	0	0	0	0	0	1	20
GLTPD1	ENSG00000224051	ENST00000464957	processed_transcript	0	0	0	77	0	0	0	0	0	0	0	40	0	0	9	0	8	0	0	0	0	0	0	0	0	0	20
GLTPD1	ENSG00000224051	ENST00000488011	protein_coding	0	1	1	69	0	1	3	0	0	0	0	40	0	0	6	1	0	0	0	0	0	0	0	0	0	0	20
GNB1	ENSG00000078369	ENST00000378609	protein_coding	0	0	0	352	3	0	0	0	0	0	0	10	0	0	328	0	0	0	0	0	0	0	0	0	0	0	11
GNB1	ENSG00000078369	ENST00000434686	protein_coding	0	0	0	335	0	0	0	0	0	0	0	17	0	0	306	0	0	0	0	0	0	0	0	0	0	0	12
GNB1	ENSG00000078369	ENST00000437146	protein_coding	0	0	0	112	0	0	0	0	0	0	0	11	0	0	88	0	0	0	0	0	0	0	0	0	0	0	13
GNB1	ENSG00000078369	ENST00000439272	protein_coding	0	0	0	341	0	0	0	0	0	0	0	10	0	0	321	0	0	0	0	0	0	0	0	0	0	0	10
GNB1	ENSG00000078369	ENST00000461893	retained_intron	0	0	0	41	0	0	0	0	0	0	0	8	0	0	17	0	4	0	0	0	0	0	0	0	0	0	12
GNB1	ENSG00000078369	ENST00000471354	retained_intron	0	0	0	117	0	0	0	0	0	0	0	6	0	0	89	0	5	0	0	0	0	0	0	0	0	0	17
GNB1	ENSG00000078369	ENST00000472614	processed_transcript	0	0	0	237	0	0	0	0	0	0	0	13	0	0	213	0	0	0	0	0	0	0	0	0	0	0	11
GNB1	ENSG00000078369	ENST00000607589	retained_intron	0	0	0	29	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
GPR153	ENSG00000158292	ENST00000377893	protein_coding	0	2	3	130	9	0	0	0	0	0	0	23	0	0	59	3	0	0	0	0	0	0	0	0	0	2	39
GPR157	ENSG00000180758	ENST00000377411	protein_coding	0	4	4	236	39	0	0	0	0	0	0	50	0	0	127	4	0	0	0	0	1	0	0	0	0	3	20
GPR157	ENSG00000180758	ENST00000414642	protein_coding	0	2	2	199	1	0	0	0	0	0	0	48	0	0	130	2	0	0	0	0	0	0	0	0	0	2	20
GPR157	ENSG00000180758	ENST00000465853	protein_coding	0	0	0	114	0	0	0	0	0	0	0	48	0	0	41	0	0	0	0	0	0	0	0	0	0	0	25
GPR157	ENSG00000180758	ENST00000466131	retained_intron	0	0	0	143	0	0	0	0	0	0	0	28	0	0	89	0	3	0	0	0	0	0	0	0	0	0	23
H6PD	ENSG00000049239	ENST00000377403	protein_coding	1	11	5	316	59	0	1	0	0	0	0	61	1	0	160	5	0	0	0	0	1	1	0	0	0	10	36
H6PD	ENSG00000049239	ENST00000495451	processed_transcript	0	0	0	150	0	0	0	0	0	0	0	61	0	0	25	0	28	0	0	0	0	0	0	0	0	0	36
H6PD	ENSG00000049239	ENST00000602477	protein_coding	1	11	5	235	29	0	1	0	0	0	0	47	1	0	135	5	0	0	0	0	1	0	0	0	0	10	24
HES2	ENSG00000069812	ENST00000377834	protein_coding	0	0	1	84	19	0	2	0	0	0	0	35	0	0	1	1	0	0	0	0	0	0	0	0	0	0	27
HES2	ENSG00000069812	ENST00000377836	protein_coding	0	0	1	100	1	0	2	0	0	0	0	34	0	0	36	1	0	0	0	0	0	0	0	0	0	0	27
HES2	ENSG00000069812	ENST00000377837	protein_coding	0	1	1	126	5	0	2	0	0	0	0	31	0	0	59	1	0	0	0	0	1	0	0	0	0	0	29
HES2	ENSG00000069812	ENST00000471190	processed_transcript	0	0	0	78	0	0	0	0	0	0	0	33	0	0	25	0	2	0	0	0	0	0	0	0	0	0	18
HES2	ENSG00000069812	ENST00000487437	protein_coding	0	0	0	65	1	0	2	0	0	0	0	34	0	0	1	0	0	0	0	0	0	0	0	0	0	0	27
HES2	ENSG00000069812	ENST00000489730	protein_coding	0	0	0	60	2	0	2	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
HES3	ENSG00000173673	ENST00000377898	protein_coding	0	3	3	42	0	0	0	0	0	0	0	20	0	0	1	3	0	0	0	0	0	0	0	0	0	3	21
HES4	ENSG00000188290	ENST00000304952	protein_coding	0	1	0	113	1	1	2	0	0	0	0	61	0	0	2	0	0	0	0	0	0	0	0	0	0	0	47
HES4	ENSG00000188290	ENST00000428771	protein_coding	0	1	1	112	1	1	3	0	0	0	0	61	0	0	1	1	0	0	0	0	0	0	0	0	0	0	46
HES4	ENSG00000188290	ENST00000481869	retained_intron	0	0	0	113	0	0	0	0	0	0	0	61	0	0	0	0	5	0	0	0	0	0	0	0	0	0	47
HES4	ENSG00000188290	ENST00000484667	protein_coding	0	0	0	113	1	0	0	0	0	0	0	61	0	0	2	0	0	0	0	0	0	0	0	0	0	0	49
HES5	ENSG00000197921	ENST00000378453	protein_coding	0	2	0	51	5	0	0	0	0	0	0	21	0	0	1	0	0	0	0	0	1	0	0	0	0	1	25
HMGN2P17	ENSG00000238249	ENST00000425872	processed_pseudogene	0	0	0	109	0	0	0	0	0	0	0	57	0	0	0	0	9	0	0	0	0	0	0	0	0	0	43
HMGN2P17	ENSG00000238249	ENST00000437767	processed_pseudogene	0	0	0	98	0	0	0	0	0	0	0	49	0	0	0	0	4	0	0	0	0	0	0	0	0	0	45
HNRNPCL1	ENSG00000179172	ENST00000317869	protein_coding	0	2	3	77	0	0	1	0	0	0	0	14	0	0	2	3	0	0	0	0	0	0	0	0	0	2	60
HNRNPCP5	ENSG00000179412	ENST00000323770	processed_pseudogene	0	0	0	83	0	0	0	0	0	0	0	57	0	0	0	0	6	0	0	0	0	0	0	0	0	0	20
HNRNPCP5	ENSG00000179412	ENST00000449855	processed_pseudogene	0	0	0	86	0	0	0	0	0	0	0	57	0	0	1	0	8	0	0	0	0	0	0	0	0	0	20
HSPB7	ENSG00000173641	ENST00000311890	protein_coding	0	5	1	132	14	2	13	0	0	0	0	40	0	0	19	1	0	0	0	0	0	0	0	0	0	3	46
HSPB7	ENSG00000173641	ENST00000375718	protein_coding	0	2	1	134	14	0	1	0	0	0	0	40	0	0	39	1	0	0	0	0	0	0	0	0	0	2	40
HSPB7	ENSG00000173641	ENST00000406363	protein_coding	0	3	1	112	0	0	2	0	0	0	0	42	0	0	19	1	0	0	0	0	0	0	0	0	0	3	49
HSPB7	ENSG00000173641	ENST00000411503	protein_coding	0	3	1	124	14	0	2	0	0	0	0	40	0	0	19	1	0	0	0	0	0	0	0	0	0	3	49
HSPB7	ENSG00000173641	ENST00000442459	retained_intron	0	0	0	129	0	0	0	0	0	0	0	40	0	0	15	0	24	0	0	0	0	0	0	0	0	0	50
HSPB7	ENSG00000173641	ENST00000463576	protein_coding	0	1	0	113	0	0	0	0	0	0	0	43	0	0	19	0	0	0	0	0	0	0	0	0	0	1	51
HSPB7	ENSG00000173641	ENST00000487046	protein_coding	0	3	1	115	0	0	2	0	0	0	0	43	0	0	19	1	0	0	0	0	0	0	0	0	0	3	51
HSPB7	ENSG00000173641	ENST00000545268	protein_coding	0	3	1	102	3	0	2	0	0	0	0	47	0	0	0	1	0	0	0	0	1	0	0	0	0	2	50
HSPE1P24	ENSG00000225158	ENST00000450782	processed_pseudogene	0	0	0	92	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56
ICMT	ENSG00000116237	ENST00000343813	protein_coding	0	2	0	116	17	0	0	0	0	0	0	20	0	0	53	0	0	0	0	0	0	0	0	0	0	2	26
ICMT	ENSG00000116237	ENST00000362035	protein_coding	0	0	0	59	0	0	0	0	0	0	0	27	0	0	6	0	0	0	0	0	0	0	0	0	0	0	26
ICMT	ENSG00000116237	ENST00000474756	nonsense_mediated_decay	0	0	0	111	3	0	1	0	0	0	0	25	0	0	53	0	4	0	0	0	0	0	0	0	0	0	25
ICMT	ENSG00000116237	ENST00000489498	nonsense_mediated_decay	0	0	0	118	5	0	1	0	0	0	0	28	0	0	53	0	6	0	0	0	0	0	0	0	0	0	25
ICMT	ENSG00000116237	ENST00000495791	processed_transcript	0	0	0	53	0	0	0	0	0	0	0	23	0	0	8	0	1	0	0	0	0	0	0	0	0	0	21
ISG15	ENSG00000187608	ENST00000379389	protein_coding	0	3	1	76	2	0	3	0	0	0	0	42	0	0	3	1	0	0	0	0	0	0	0	0	0	3	26
KAZN	ENSG00000189337	ENST00000361144	protein_coding	0	3	0	1366	17	0	0	0	0	0	0	37	0	0	1278	0	0	0	0	0	0	0	0	0	0	3	34
KAZN	ENSG00000189337	ENST00000376028	protein_coding	0	3	0	1235	0	1	1	0	0	0	0	31	0	0	1161	0	0	0	0	0	1	0	0	0	0	1	43
KAZN	ENSG00000189337	ENST00000376030	protein_coding	0	4	3	4035	31	0	2	0	0	0	0	45	0	0	3936	3	0	0	0	0	1	0	0	0	0	3	22
KAZN	ENSG00000189337	ENST00000400797	protein_coding	0	3	0	1183	0	1	1	0	0	0	0	41	0	0	1106	0	0	0	0	0	0	0	0	0	0	2	35
KAZN	ENSG00000189337	ENST00000400798	protein_coding	0	4	0	1329	17	1	1	0	0	0	0	37	0	0	1232	0	0	0	0	0	1	0	0	0	0	2	43
KAZN	ENSG00000189337	ENST00000422387	protein_coding	0	2	0	3612	17	0	2	0	0	0	0	37	0	0	3534	0	0	0	0	0	0	0	0	0	0	2	22
KAZN	ENSG00000189337	ENST00000491547	retained_intron	0	0	0	3608	0	0	0	0	0	0	0	42	0	0	3508	0	36	0	0	0	0	0	0	0	0	0	22
KAZN	ENSG00000189337	ENST00000503743	protein_coding	0	2	0	3599	0	0	2	0	0	0	0	41	0	0	3534	0	0	0	0	0	0	0	0	0	0	2	22
KCNAB2	ENSG00000069424	ENST00000164247	protein_coding	0	5	0	516	23	0	8	0	0	0	0	36	0	0	413	0	0	0	0	0	0	0	0	0	0	5	36
KCNAB2	ENSG00000069424	ENST00000341524	protein_coding	0	5	0	554	7	0	1	0	0	0	0	52	0	0	470	0	0	0	0	0	0	0	0	0	0	5	24
KCNAB2	ENSG00000069424	ENST00000352527	protein_coding	0	5	0	554	7	0	1	0	0	0	0	52	0	0	470	0	0	0	0	0	0	0	0	0	0	5	24
KCNAB2	ENSG00000069424	ENST00000378083	protein_coding	0	4	4	429	23	0	0	0	0	0	0	36	0	0	335	4	0	0	0	0	0	0	0	0	0	4	35
KCNAB2	ENSG00000069424	ENST00000378087	protein_coding	0	3	2	550	0	0	1	0	0	0	0	50	0	0	475	2	0	0	0	0	0	0	0	0	0	3	24
KCNAB2	ENSG00000069424	ENST00000378092	protein_coding	0	5	0	808	0	0	1	0	0	0	0	44	0	0	727	0	0	0	0	0	0	0	0	0	0	5	36
KCNAB2	ENSG00000069424	ENST00000378097	protein_coding	0	6	0	824	23	1	6	0	0	0	0	36	0	0	727	0	0	0	0	0	0	0	0	0	0	5	32
KCNAB2	ENSG00000069424	ENST00000378111	protein_coding	0	3	2	824	1	0	1	0	0	0	0	51	0	0	747	2	0	0	0	0	0	0	0	0	0	3	24
KCNAB2	ENSG00000069424	ENST00000389632	protein_coding	0	3	0	506	0	0	1	0	0	0	0	34	0	0	447	0	0	0	0	0	0	0	0	0	0	3	24
KCNAB2	ENSG00000069424	ENST00000428161	protein_coding	0	3	0	506	0	0	1	0	0	0	0	34	0	0	447	0	0	0	0	0	0	0	0	0	0	3	24
KCNAB2	ENSG00000069424	ENST00000435937	protein_coding	0	3	0	450	0	0	3	0	0	0	0	43	0	0	382	0	0	0	0	0	0	0	0	0	0	3	22
KCNAB2	ENSG00000069424	ENST00000445501	protein_coding	0	1	0	609	0	0	2	0	0	0	0	33	0	0	538	0	0	0	0	0	0	0	0	0	0	1	36
KCNAB2	ENSG00000069424	ENST00000458166	protein_coding	0	4	0	418	0	0	0	0	0	0	0	46	0	0	339	0	0	0	0	0	0	0	0	0	0	4	33
KCNAB2	ENSG00000069424	ENST00000459822	processed_transcript	0	0	0	109	0	0	0	0	0	0	0	34	0	0	32	0	4	0	0	0	0	0	0	0	0	0	39
KCNAB2	ENSG00000069424	ENST00000462676	protein_coding	0	3	1	119	5	0	0	0	0	0	0	33	0	0	29	1	0	0	0	0	0	0	0	0	0	3	52
KCNAB2	ENSG00000069424	ENST00000472700	protein_coding	0	6	2	363	0	0	0	0	0	0	0	33	0	0	302	2	0	0	0	0	0	0	0	0	1	5	28
KCNAB2	ENSG00000069424	ENST00000478098	retained_intron	0	0	0	620	0	0	0	0	0	0	0	34	0	0	546	0	4	0	0	0	0	0	0	0	0	0	36
KCNAB2	ENSG00000069424	ENST00000481789	retained_intron	0	0	0	85	0	0	0	0	0	0	0	46	0	0	17	0	2	0	0	0	0	0	0	0	0	0	20
KCNAB2	ENSG00000069424	ENST00000493807	processed_transcript	0	0	0	201	0	0	0	0	0	0	0	36	0	0	126	0	4	0	0	0	0	0	0	0	0	0	35
KCNAB2	ENSG00000069424	ENST00000602612	protein_coding	1	5	2	536	4	0	1	0	0	0	0	44	0	0	463	2	0	0	0	0	0	0	0	1	0	5	24
KIAA2013	ENSG00000116685	ENST00000376572	protein_coding	0	6	6	114	3	0	0	0	0	0	0	54	0	0	30	6	0	0	0	0	0	0	0	0	0	6	27
KIAA2013	ENSG00000116685	ENST00000376576	protein_coding	0	6	9	79	2	0	0	0	0	0	0	40	0	0	10	9	0	0	0	0	0	0	0	0	0	6	27
KIF1B	ENSG00000054523	ENST00000263934	protein_coding	0	9	4	973	6	0	1	0	0	0	0	33	0	0	893	4	0	0	0	0	2	0	0	0	0	7	42
KIF1B	ENSG00000054523	ENST00000377081	protein_coding	0	9	3	845	19	0	0	0	0	0	0	30	0	0	766	3	0	0	0	0	2	0	0	0	0	7	32
KIF1B	ENSG00000054523	ENST00000377083	protein_coding	0	6	4	453	7	0	1	0	0	0	0	19	0	0	398	4	0	0	0	0	2	0	0	0	0	4	30
KIF1B	ENSG00000054523	ENST00000377086	protein_coding	0	9	4	985	26	0	2	0	0	0	0	30	0	0	887	4	0	0	0	0	2	0	0	0	0	7	42
KIF1B	ENSG00000054523	ENST00000377093	protein_coding	0	6	4	604	14	0	1	0	0	0	0	22	0	0	527	4	0	0	0	0	2	0	0	0	0	4	42
KIF1B	ENSG00000054523	ENST00000465635	processed_transcript	0	0	0	141	0	0	0	0	0	0	0	27	0	0	84	0	1	0	0	0	0	0	0	0	0	0	29
KIF1B	ENSG00000054523	ENST00000470616	retained_intron	0	0	0	83	0	0	0	0	0	0	0	40	0	0	18	0	1	0	0	0	0	0	0	0	0	0	24
KIF1B	ENSG00000054523	ENST00000483340	retained_intron	0	0	0	137	0	0	0	0	0	0	0	27	0	0	79	0	2	0	0	0	0	0	0	0	0	0	29
KIF1B	ENSG00000054523	ENST00000495136	retained_intron	0	0	0	69	0	0	0	0	0	0	0	29	0	0	15	0	2	0	0	0	0	0	0	0	0	0	23
KIF1B	ENSG00000054523	ENST00000497835	retained_intron	0	0	0	91	0	0	0	0	0	0	0	23	0	0	46	0	2	0	0	0	0	0	0	0	0	0	20
KLHL17	ENSG00000187961	ENST00000338591	protein_coding	0	7	0	129	5	0	1	0	0	0	0	49	0	0	45	0	0	0	0	0	1	0	0	0	0	6	30
KLHL17	ENSG00000187961	ENST00000463212	retained_intron	0	0	0	102	0	0	0	0	0	0	0	63	0	0	0	0	8	0	0	0	0	0	0	0	0	0	31
KLHL17	ENSG00000187961	ENST00000466300	nonsense_mediated_decay	0	0	0	107	1	0	0	0	0	0	0	68	0	0	3	0	3	0	0	0	0	0	0	0	0	0	32
KLHL17	ENSG00000187961	ENST00000481067	retained_intron	0	0	0	96	0	0	0	0	0	0	0	64	0	0	1	0	1	0	0	0	0	0	0	0	0	0	30
KLHL21	ENSG00000162413	ENST00000377658	protein_coding	0	3	1	101	19	1	1	0	0	0	0	21	0	0	43	1	0	0	0	0	0	0	0	0	0	2	17
KLHL21	ENSG00000162413	ENST00000377663	protein_coding	0	3	2	100	27	1	2	0	0	0	0	21	0	0	34	2	0	0	0	0	0	0	0	0	0	2	16
KLHL21	ENSG00000162413	ENST00000463043	protein_coding	0	1	0	136	0	1	2	0	0	0	0	29	0	0	85	0	0	0	0	0	0	0	0	0	0	0	20
KLHL21	ENSG00000162413	ENST00000467612	protein_coding	0	1	0	137	2	1	2	0	0	0	0	27	0	0	86	0	0	0	0	0	0	0	0	0	0	0	20
KLHL21	ENSG00000162413	ENST00000496707	protein_coding	0	1	0	83	0	1	3	0	0	0	0	29	0	0	36	0	0	0	0	0	0	0	0	0	0	0	15
LINC00115	ENSG00000225880	ENST00000473798	lincRNA	0	0	0	53	0	0	0	0	0	0	0	28	0	0	0	0	16	0	0	0	0	0	0	0	0	0	9
LINC00115	ENSG00000225880	ENST00000536430	lincRNA	0	0	0	53	0	0	0	0	0	0	0	28	0	0	0	0	16	0	0	0	0	0	0	0	0	0	9
LINC00337	ENSG00000225077	ENST00000429480	antisense	0	0	0	58	0	0	0	0	0	0	0	22	0	0	0	0	2	0	0	0	0	0	0	0	0	0	34
LINC00337	ENSG00000225077	ENST00000441724	antisense	0	0	0	61	0	0	0	0	0	0	0	20	0	0	11	0	4	0	0	0	0	0	0	0	0	0	26
LINC00982	ENSG00000177133	ENST00000321336	antisense	0	0	0	80	0	0	0	0	0	0	0	33	0	0	18	0	5	0	0	0	0	0	0	0	0	0	24
LINC00982	ENSG00000177133	ENST00000321399	antisense	0	1	0	84	0	0	0	0	0	0	0	27	0	0	11	0	20	0	0	0	1	0	0	0	0	0	27
LINC00982	ENSG00000177133	ENST00000413472	antisense	0	1	0	73	0	0	0	0	0	0	0	27	0	0	9	0	4	0	0	0	1	0	0	0	0	0	34
LINC00982	ENSG00000177133	ENST00000415573	antisense	0	0	0	76	0	0	0	0	0	0	0	28	0	0	17	0	2	0	0	0	0	0	0	0	0	0	29
LINC00982	ENSG00000177133	ENST00000445317	antisense	0	1	0	111	0	0	0	0	0	0	0	27	0	0	27	0	30	0	0	0	1	0	0	0	0	0	28
LINC00982	ENSG00000177133	ENST00000453118	antisense	0	1	0	77	0	0	0	0	0	0	0	27	0	0	3	0	10	0	0	0	1	0	0	0	0	0	38
LINC00982	ENSG00000177133	ENST00000606861	antisense	0	0	0	82	0	0	0	0	0	0	0	27	0	0	0	0	17	0	0	0	0	0	0	0	0	0	38
LINC01128	ENSG00000228794	ENST00000415295	lincRNA	0	0	0	72	0	0	0	0	0	0	0	15	0	0	38	0	2	0	0	0	0	0	0	0	0	0	17
LINC01128	ENSG00000228794	ENST00000416570	lincRNA	0	0	0	137	0	0	0	0	0	0	0	16	0	0	87	0	2	0	0	0	0	0	0	0	0	0	32
LINC01128	ENSG00000228794	ENST00000425657	retained_intron	0	0	0	44	0	0	0	0	0	0	0	15	0	0	3	0	12	0	0	0	0	0	0	0	0	0	14
LINC01128	ENSG00000228794	ENST00000441765	lincRNA	0	0	0	94	0	0	0	0	0	0	0	16	0	0	45	0	0	0	0	0	0	0	0	0	0	0	33
LINC01128	ENSG00000228794	ENST00000445118	lincRNA	0	0	0	166	0	0	0	0	0	0	0	20	0	0	89	0	24	0	0	0	0	0	0	0	0	0	33
LINC01128	ENSG00000228794	ENST00000448975	lincRNA	0	0	0	137	0	0	0	0	0	0	0	16	0	0	87	0	2	0	0	0	0	0	0	0	0	0	32
LINC01128	ENSG00000228794	ENST00000449005	lincRNA	0	0	0	141	0	0	0	0	0	0	0	19	0	0	88	0	2	0	0	0	0	0	0	0	0	0	32
LINC01128	ENSG00000228794	ENST00000608189	lincRNA	0	0	0	119	0	0	0	0	0	0	0	23	0	0	67	0	2	0	0	0	0	0	0	0	0	0	27
LINC01128	ENSG00000228794	ENST00000609009	lincRNA	0	0	0	119	0	0	0	0	0	0	0	23	0	0	67	0	2	0	0	0	0	0	0	0	0	0	27
LINC01128	ENSG00000228794	ENST00000609139	lincRNA	0	0	0	135	0	0	0	0	0	0	0	18	0	0	85	0	0	0	0	0	0	0	0	0	0	0	32
LINC01128	ENSG00000228794	ENST00000610067	lincRNA	0	0	0	136	0	0	0	0	0	0	0	18	0	0	83	0	2	0	0	0	0	0	0	0	0	0	33
LINC01134	ENSG00000236423	ENST00000413332	lincRNA	0	0	0	105	0	0	0	0	0	0	0	23	0	0	40	0	3	0	0	0	0	0	0	0	0	0	39
LINC01134	ENSG00000236423	ENST00000439488	lincRNA	0	2	0	190	0	0	0	0	0	0	0	49	0	0	87	0	16	0	0	0	2	0	0	0	0	0	40
LINC01134	ENSG00000236423	ENST00000442673	lincRNA	0	0	0	208	0	0	0	0	0	0	0	56	0	0	92	0	20	0	0	0	0	0	0	0	0	0	40
LRRC38	ENSG00000162494	ENST00000376085	protein_coding	0	2	3	391	4	0	3	0	0	0	0	41	0	0	294	3	0	0	0	0	0	0	0	0	0	2	49
LRRC47	ENSG00000130764	ENST00000378251	protein_coding	0	6	5	208	7	0	0	0	0	0	0	59	0	0	106	5	0	0	0	0	0	0	0	0	0	6	36
LRRC47	ENSG00000130764	ENST00000462356	retained_intron	0	1	0	133	0	0	0	0	0	0	0	64	0	0	26	0	2	0	0	0	1	0	0	0	0	0	42
LRRC47	ENSG00000130764	ENST00000479239	nonsense_mediated_decay	0	0	0	128	0	0	0	0	0	0	0	60	0	0	25	0	1	0	0	0	0	0	0	0	0	0	42
LZIC	ENSG00000162441	ENST00000377213	protein_coding	0	0	1	105	0	0	1	0	0	0	0	24	0	0	58	1	0	0	0	0	0	0	0	0	0	0	22
LZIC	ENSG00000162441	ENST00000377223	protein_coding	0	0	1	114	7	0	1	0	0	0	0	27	0	0	57	1	0	0	0	0	0	0	0	0	0	0	22
LZIC	ENSG00000162441	ENST00000400903	protein_coding	0	0	1	104	2	0	0	0	0	0	0	26	0	0	52	1	0	0	0	0	0	0	0	0	0	0	24
LZIC	ENSG00000162441	ENST00000471853	retained_intron	0	0	0	51	0	0	0	0	0	0	0	24	0	0	5	0	4	0	0	0	0	0	0	0	0	0	18
LZIC	ENSG00000162441	ENST00000488540	protein_coding	0	0	2	106	0	0	0	0	0	0	0	24	0	0	59	2	0	0	0	0	0	0	0	0	0	0	23
LZIC	ENSG00000162441	ENST00000541052	protein_coding	0	0	1	106	1	0	0	0	0	0	0	25	0	0	58	1	0	0	0	0	0	0	0	0	0	0	22
MAD2L2	ENSG00000116670	ENST00000235310	protein_coding	1	4	0	171	1	2	7	0	0	0	0	36	0	0	100	0	0	0	1	0	2	0	0	0	0	0	29
MAD2L2	ENSG00000116670	ENST00000376655	retained_intron	0	1	0	154	0	0	0	0	0	0	0	31	0	0	88	0	7	0	0	0	1	0	0	0	0	0	29
MAD2L2	ENSG00000116670	ENST00000376664	retained_intron	0	1	0	89	0	0	0	0	0	0	0	29	0	0	33	0	2	0	0	0	1	0	0	0	0	0	26
MAD2L2	ENSG00000116670	ENST00000376667	protein_coding	0	1	0	165	0	0	2	0	0	0	0	30	0	0	105	0	0	0	0	0	1	0	0	0	0	0	29
MAD2L2	ENSG00000116670	ENST00000376669	protein_coding	1	1	0	95	0	0	0	0	0	0	0	31	0	0	40	0	0	0	0	1	1	0	0	0	0	0	26
MAD2L2	ENSG00000116670	ENST00000376672	protein_coding	1	1	0	169	1	0	0	0	0	0	0	35	0	0	105	0	0	0	0	1	1	0	0	0	0	0	30
MAD2L2	ENSG00000116670	ENST00000376692	protein_coding	0	1	0	102	1	0	0	0	0	0	0	36	0	0	40	0	0	0	0	0	1	0	0	0	0	0	26
MAD2L2	ENSG00000116670	ENST00000445656	protein_coding	0	0	2	88	0	0	0	0	0	0	0	29	0	0	33	2	0	0	0	0	0	0	0	0	0	0	26
